sdg_code,indicator_code,country,availabile
16,16.2.3,United Arab Emirates,FALSE
16,16.2.3,Yemen,FALSE
16,16.3.1,Algeria,FALSE
16,16.3.1,Bahrain,FALSE
16,16.3.1,Comoros,FALSE
16,16.3.1,Djibouti,FALSE
16,16.3.1,Egypt,FALSE
16,16.3.1,Iraq,FALSE
16,16.3.1,Jordan,FALSE
16,16.3.1,Kuwait,FALSE
16,16.3.1,Lebanon,FALSE
16,16.3.1,Libya,FALSE
16,16.3.1,Mauritania,FALSE
16,16.3.1,Morocco,FALSE
16,16.3.1,Oman,FALSE
16,16.3.1,Palestine,TRUE
16,16.3.1,Qatar,FALSE
16,16.3.1,Saudi Arabia,FALSE
16,16.3.1,Somalia,FALSE
16,16.3.1,Sudan,FALSE
16,16.3.1,Syria,FALSE
16,16.3.1,Tunisia,FALSE
16,16.3.1,United Arab Emirates,FALSE
16,16.3.1,Yemen,FALSE
16,16.3.2,Algeria,TRUE
16,16.3.2,Bahrain,FALSE
16,16.3.2,Comoros,FALSE
16,16.3.2,Djibouti,FALSE
16,16.3.2,Egypt,TRUE
16,16.3.2,Iraq,FALSE
16,16.3.2,Jordan,TRUE
16,16.3.2,Kuwait,TRUE
16,16.3.2,Lebanon,TRUE
16,16.3.2,Libya,TRUE
16,16.3.2,Mauritania,FALSE
16,16.3.2,Morocco,TRUE
16,16.3.2,Oman,FALSE
16,16.3.2,Palestine,FALSE
16,16.3.2,Qatar,TRUE
16,16.3.2,Saudi Arabia,FALSE
16,16.3.2,Somalia,FALSE
16,16.3.2,Sudan,TRUE
16,16.3.2,Syria,FALSE
16,16.3.2,Tunisia,FALSE
16,16.3.2,United Arab Emirates,TRUE
16,16.3.2,Yemen,FALSE
16,16.3.3,Algeria,FALSE
16,16.3.3,Bahrain,FALSE
16,16.3.3,Comoros,FALSE
16,16.3.3,Djibouti,FALSE
16,16.3.3,Egypt,FALSE
16,16.3.3,Iraq,FALSE
16,16.3.3,Jordan,FALSE
16,16.3.3,Kuwait,FALSE
16,16.3.3,Lebanon,FALSE
16,16.3.3,Libya,FALSE
16,16.3.3,Mauritania,FALSE
16,16.3.3,Morocco,FALSE
16,16.3.3,Oman,FALSE
16,16.3.3,Palestine,FALSE
16,16.3.3,Qatar,FALSE
16,16.3.3,Saudi Arabia,FALSE
16,16.3.3,Somalia,FALSE
16,16.3.3,Sudan,FALSE
16,16.3.3,Syria,FALSE
16,16.3.3,Tunisia,FALSE
16,16.3.3,United Arab Emirates,FALSE
16,16.3.3,Yemen,FALSE
16,16.4.1,Algeria,FALSE
16,16.4.1,Bahrain,FALSE
16,16.4.1,Comoros,FALSE
16,16.4.1,Djibouti,FALSE
16,16.4.1,Egypt,FALSE
16,16.4.1,Iraq,FALSE
16,16.4.1,Jordan,FALSE
16,16.4.1,Kuwait,FALSE
16,16.4.1,Lebanon,FALSE
16,16.4.1,Libya,FALSE
16,16.4.1,Mauritania,FALSE
16,16.4.1,Morocco,FALSE
16,16.4.1,Oman,FALSE
16,16.4.1,Palestine,FALSE
16,16.4.1,Qatar,FALSE
16,16.4.1,Saudi Arabia,FALSE
16,16.4.1,Somalia,FALSE
16,16.4.1,Sudan,FALSE
16,16.4.1,Syria,FALSE
16,16.4.1,Tunisia,FALSE
16,16.4.1,United Arab Emirates,FALSE
16,16.4.1,Yemen,FALSE
16,16.4.2,Algeria,FALSE
16,16.4.2,Bahrain,FALSE
16,16.4.2,Comoros,FALSE
16,16.4.2,Djibouti,FALSE
16,16.4.2,Egypt,FALSE
16,16.4.2,Iraq,FALSE
16,16.4.2,Jordan,FALSE
16,16.4.2,Kuwait,FALSE
16,16.4.2,Lebanon,FALSE
16,16.4.2,Libya,FALSE
16,16.4.2,Mauritania,FALSE
16,16.4.2,Morocco,FALSE
16,16.4.2,Oman,FALSE
16,16.4.2,Palestine,FALSE
16,16.4.2,Qatar,FALSE
16,16.4.2,Saudi Arabia,FALSE
16,16.4.2,Somalia,FALSE
16,16.4.2,Sudan,FALSE
16,16.4.2,Syria,FALSE
16,16.4.2,Tunisia,FALSE
16,16.4.2,United Arab Emirates,FALSE
16,16.4.2,Yemen,FALSE
16,16.5.1,Algeria,FALSE
16,16.5.1,Bahrain,FALSE
16,16.5.1,Comoros,FALSE
16,16.5.1,Djibouti,FALSE
16,16.5.1,Egypt,FALSE
16,16.5.1,Iraq,TRUE
16,16.5.1,Jordan,FALSE
16,16.5.1,Kuwait,FALSE
16,16.5.1,Lebanon,FALSE
16,16.5.1,Libya,FALSE
16,16.5.1,Mauritania,FALSE
16,16.5.1,Morocco,TRUE
16,16.5.1,Oman,FALSE
16,16.5.1,Palestine,TRUE
16,16.5.1,Qatar,FALSE
16,16.5.1,Saudi Arabia,FALSE
16,16.5.1,Somalia,FALSE
16,16.5.1,Sudan,FALSE
16,16.5.1,Syria,FALSE
16,16.5.1,Tunisia,FALSE
16,16.5.1,United Arab Emirates,FALSE
16,16.5.1,Yemen,FALSE
16,16.5.2,Algeria,TRUE
16,16.5.2,Bahrain,FALSE
16,16.5.2,Comoros,FALSE
16,16.5.2,Djibouti,TRUE
16,16.5.2,Egypt,TRUE
16,16.5.2,Iraq,TRUE
16,16.5.2,Jordan,TRUE
16,16.5.2,Kuwait,FALSE
16,16.5.2,Lebanon,TRUE
16,16.5.2,Libya,FALSE
16,16.5.2,Mauritania,TRUE
16,16.5.2,Morocco,TRUE
16,16.5.2,Oman,FALSE
16,16.5.2,Palestine,TRUE
16,16.5.2,Qatar,FALSE
16,16.5.2,Saudi Arabia,FALSE
16,16.5.2,Somalia,FALSE
16,16.5.2,Sudan,TRUE
16,16.5.2,Syria,TRUE
16,16.5.2,Tunisia,TRUE
16,16.5.2,United Arab Emirates,FALSE
16,16.5.2,Yemen,TRUE
16,16.6.1,Algeria,FALSE
16,16.6.1,Bahrain,FALSE
16,16.6.1,Comoros,TRUE
16,16.6.1,Djibouti,FALSE
16,16.6.1,Egypt,FALSE
16,16.6.1,Iraq,TRUE
16,16.6.1,Jordan,TRUE
16,16.6.1,Kuwait,TRUE
16,16.6.1,Lebanon,FALSE
16,16.6.1,Libya,FALSE
16,16.6.1,Mauritania,TRUE
16,16.6.1,Morocco,TRUE
16,16.6.1,Oman,FALSE
16,16.6.1,Palestine,TRUE
16,16.6.1,Qatar,FALSE
16,16.6.1,Saudi Arabia,FALSE
16,16.6.1,Somalia,TRUE
16,16.6.1,Sudan,FALSE
16,16.6.1,Syria,FALSE
16,16.6.1,Tunisia,TRUE
16,16.6.1,United Arab Emirates,FALSE
16,16.6.1,Yemen,FALSE
16,16.6.2,Algeria,FALSE
16,16.6.2,Bahrain,FALSE
16,16.6.2,Comoros,FALSE
16,16.6.2,Djibouti,FALSE
16,16.6.2,Egypt,FALSE
16,16.6.2,Iraq,FALSE
16,16.6.2,Jordan,FALSE
16,16.6.2,Kuwait,FALSE
16,16.6.2,Lebanon,FALSE
16,16.6.2,Libya,FALSE
16,16.6.2,Mauritania,FALSE
16,16.6.2,Morocco,FALSE
16,16.6.2,Oman,FALSE
16,16.6.2,Palestine,FALSE
16,16.6.2,Qatar,FALSE
16,16.6.2,Saudi Arabia,FALSE
16,16.6.2,Somalia,FALSE
16,16.6.2,Sudan,FALSE
16,16.6.2,Syria,FALSE
16,16.6.2,Tunisia,FALSE
16,16.6.2,United Arab Emirates,FALSE
16,16.6.2,Yemen,FALSE
16,16.7.1,Algeria,FALSE
16,16.7.1,Bahrain,FALSE
16,16.7.1,Comoros,FALSE
16,16.7.1,Djibouti,FALSE
16,16.7.1,Egypt,FALSE
16,16.7.1,Iraq,FALSE
16,16.7.1,Jordan,FALSE
16,16.7.1,Kuwait,FALSE
16,16.7.1,Lebanon,FALSE
16,16.7.1,Libya,FALSE
16,16.7.1,Mauritania,FALSE
16,16.7.1,Morocco,FALSE
16,16.7.1,Oman,FALSE
16,16.7.1,Palestine,FALSE
16,16.7.1,Qatar,FALSE
16,16.7.1,Saudi Arabia,FALSE
16,16.7.1,Somalia,FALSE
16,16.7.1,Sudan,FALSE
16,16.7.1,Syria,FALSE
16,16.7.1,Tunisia,FALSE
16,16.7.1,United Arab Emirates,FALSE
16,16.7.1,Yemen,FALSE
16,16.7.2,Algeria,FALSE
16,16.7.2,Bahrain,FALSE
16,16.7.2,Comoros,FALSE
16,16.7.2,Djibouti,FALSE
16,16.7.2,Egypt,FALSE
16,16.7.2,Iraq,FALSE
16,16.7.2,Jordan,FALSE
16,16.7.2,Kuwait,FALSE
16,16.7.2,Lebanon,FALSE
16,16.7.2,Libya,FALSE
16,16.7.2,Mauritania,FALSE
16,16.7.2,Morocco,FALSE
16,16.7.2,Oman,FALSE
16,16.7.2,Palestine,FALSE
16,16.7.2,Qatar,FALSE
16,16.7.2,Saudi Arabia,FALSE
16,16.7.2,Somalia,FALSE
16,16.7.2,Sudan,FALSE
16,16.7.2,Syria,FALSE
16,16.7.2,Tunisia,FALSE
16,16.7.2,United Arab Emirates,FALSE
16,16.7.2,Yemen,FALSE
16,16.8.1,Algeria,TRUE
16,16.8.1,Bahrain,TRUE
16,16.8.1,Comoros,TRUE
16,16.8.1,Djibouti,TRUE
16,16.8.1,Egypt,TRUE
16,16.8.1,Iraq,TRUE
16,16.8.1,Jordan,TRUE
16,16.8.1,Kuwait,TRUE
16,16.8.1,Lebanon,TRUE
16,16.8.1,Libya,TRUE
16,16.8.1,Mauritania,TRUE
16,16.8.1,Morocco,TRUE
16,16.8.1,Oman,TRUE
16,16.8.1,Palestine,FALSE
16,16.8.1,Qatar,TRUE
16,16.8.1,Saudi Arabia,TRUE
16,16.8.1,Somalia,TRUE
16,16.8.1,Sudan,TRUE
16,16.8.1,Syria,TRUE
16,16.8.1,Tunisia,TRUE
16,16.8.1,United Arab Emirates,TRUE
16,16.8.1,Yemen,TRUE
16,16.9.1,Algeria,TRUE
16,16.9.1,Bahrain,FALSE
16,16.9.1,Comoros,TRUE
16,16.9.1,Djibouti,TRUE
16,16.9.1,Egypt,TRUE
16,16.9.1,Iraq,TRUE
16,16.9.1,Jordan,TRUE
16,16.9.1,Kuwait,FALSE
16,16.9.1,Lebanon,TRUE
16,16.9.1,Libya,FALSE
16,16.9.1,Mauritania,TRUE
16,16.9.1,Morocco,TRUE
16,16.9.1,Oman,FALSE
16,16.9.1,Palestine,TRUE
16,16.9.1,Qatar,TRUE
16,16.9.1,Saudi Arabia,FALSE
16,16.9.1,Somalia,TRUE
16,16.9.1,Sudan,TRUE
16,16.9.1,Syria,TRUE
16,16.9.1,Tunisia,TRUE
16,16.9.1,United Arab Emirates,TRUE
16,16.9.1,Yemen,TRUE
16,16.a.1,Algeria,TRUE
16,16.a.1,Bahrain,TRUE
16,16.a.1,Comoros,TRUE
16,16.a.1,Djibouti,TRUE
16,16.a.1,Egypt,TRUE
16,16.a.1,Iraq,TRUE
16,16.a.1,Jordan,TRUE
16,16.a.1,Kuwait,TRUE
16,16.a.1,Lebanon,TRUE
16,16.a.1,Libya,TRUE
16,16.a.1,Mauritania,TRUE
16,16.a.1,Morocco,TRUE
16,16.a.1,Oman,TRUE
16,16.a.1,Palestine,TRUE
16,16.a.1,Qatar,TRUE
16,16.a.1,Saudi Arabia,TRUE
16,16.a.1,Somalia,TRUE
16,16.a.1,Sudan,TRUE
16,16.a.1,Syria,TRUE
16,16.a.1,Tunisia,TRUE
16,16.a.1,United Arab Emirates,TRUE
16,16.a.1,Yemen,TRUE
16,16.b.1,Algeria,FALSE
16,16.b.1,Bahrain,FALSE
16,16.b.1,Comoros,FALSE
16,16.b.1,Djibouti,FALSE
16,16.b.1,Egypt,FALSE
16,16.b.1,Iraq,FALSE
16,16.b.1,Jordan,FALSE
16,16.b.1,Kuwait,FALSE
16,16.b.1,Lebanon,FALSE
16,16.b.1,Libya,FALSE
16,16.b.1,Mauritania,FALSE
16,16.b.1,Morocco,FALSE
16,16.b.1,Oman,FALSE
16,16.b.1,Palestine,FALSE
16,16.b.1,Qatar,FALSE
16,16.b.1,Saudi Arabia,FALSE
16,16.b.1,Somalia,FALSE
16,16.b.1,Sudan,FALSE
16,16.b.1,Syria,FALSE
16,16.b.1,Tunisia,FALSE
16,16.b.1,United Arab Emirates,FALSE
16,16.b.1,Yemen,FALSE
17,17.1.1,Algeria,TRUE
17,17.1.1,Bahrain,TRUE
17,17.1.1,Comoros,TRUE
17,17.1.1,Djibouti,TRUE
17,17.1.1,Egypt,TRUE
17,17.1.1,Iraq,TRUE
17,17.1.1,Jordan,TRUE
17,17.1.1,Kuwait,TRUE
17,17.1.1,Lebanon,TRUE
17,17.1.1,Libya,TRUE
17,17.1.1,Mauritania,TRUE
17,17.1.1,Morocco,TRUE
17,17.1.1,Oman,TRUE
17,17.1.1,Palestine,TRUE
17,17.1.1,Qatar,TRUE
17,17.1.1,Saudi Arabia,TRUE
17,17.1.1,Somalia,TRUE
17,17.1.1,Sudan,TRUE
17,17.1.1,Syria,TRUE
17,17.1.1,Tunisia,TRUE
17,17.1.1,United Arab Emirates,TRUE
17,17.1.1,Yemen,TRUE
17,17.1.2,Algeria,FALSE
17,17.1.2,Bahrain,TRUE
17,17.1.2,Comoros,FALSE
17,17.1.2,Djibouti,FALSE
17,17.1.2,Egypt,TRUE
17,17.1.2,Iraq,TRUE
17,17.1.2,Jordan,TRUE
17,17.1.2,Kuwait,TRUE
17,17.1.2,Lebanon,TRUE
17,17.1.2,Libya,FALSE
17,17.1.2,Mauritania,FALSE
17,17.1.2,Morocco,TRUE
17,17.1.2,Oman,FALSE
17,17.1.2,Palestine,TRUE
17,17.1.2,Qatar,FALSE
17,17.1.2,Saudi Arabia,FALSE
17,17.1.2,Somalia,FALSE
17,17.1.2,Sudan,FALSE
17,17.1.2,Syria,FALSE
17,17.1.2,Tunisia,TRUE
17,17.1.2,United Arab Emirates,TRUE
17,17.1.2,Yemen,FALSE
17,17.10.1,Algeria,FALSE
17,17.10.1,Bahrain,FALSE
17,17.10.1,Comoros,FALSE
17,17.10.1,Djibouti,FALSE
17,17.10.1,Egypt,FALSE
17,17.10.1,Iraq,FALSE
17,17.10.1,Jordan,FALSE
17,17.10.1,Kuwait,FALSE
17,17.10.1,Lebanon,FALSE
17,17.10.1,Libya,FALSE
17,17.10.1,Mauritania,FALSE
17,17.10.1,Morocco,FALSE
17,17.10.1,Oman,FALSE
17,17.10.1,Palestine,FALSE
17,17.10.1,Qatar,FALSE
17,17.10.1,Saudi Arabia,FALSE
17,17.10.1,Somalia,FALSE
17,17.10.1,Sudan,FALSE
17,17.10.1,Syria,FALSE
17,17.10.1,Tunisia,FALSE
17,17.10.1,United Arab Emirates,FALSE
17,17.10.1,Yemen,FALSE
17,17.11.1,Algeria,TRUE
17,17.11.1,Bahrain,TRUE
17,17.11.1,Comoros,TRUE
17,17.11.1,Djibouti,TRUE
17,17.11.1,Egypt,TRUE
17,17.11.1,Iraq,TRUE
17,17.11.1,Jordan,TRUE
17,17.11.1,Kuwait,TRUE
17,17.11.1,Lebanon,TRUE
17,17.11.1,Libya,TRUE
17,17.11.1,Mauritania,TRUE
17,17.11.1,Morocco,TRUE
17,17.11.1,Oman,TRUE
17,17.11.1,Palestine,TRUE
17,17.11.1,Qatar,TRUE
17,17.11.1,Saudi Arabia,TRUE
17,17.11.1,Somalia,TRUE
17,17.11.1,Sudan,TRUE
17,17.11.1,Syria,TRUE
17,17.11.1,Tunisia,TRUE
17,17.11.1,United Arab Emirates,TRUE
17,17.11.1,Yemen,FALSE
17,17.12.1,Algeria,TRUE
17,17.12.1,Bahrain,TRUE
17,17.12.1,Comoros,TRUE
17,17.12.1,Djibouti,TRUE
17,17.12.1,Egypt,TRUE
17,17.12.1,Iraq,FALSE
17,17.12.1,Jordan,TRUE
17,17.12.1,Kuwait,TRUE
17,17.12.1,Lebanon,TRUE
17,17.12.1,Libya,TRUE
17,17.12.1,Mauritania,TRUE
17,17.12.1,Morocco,TRUE
17,17.12.1,Oman,TRUE
17,17.12.1,Palestine,FALSE
17,17.12.1,Qatar,TRUE
17,17.12.1,Saudi Arabia,TRUE
17,17.12.1,Somalia,FALSE
17,17.12.1,Sudan,TRUE
17,17.12.1,Syria,TRUE
17,17.12.1,Tunisia,TRUE
17,17.12.1,United Arab Emirates,TRUE
17,17.12.1,Yemen,TRUE
17,17.13.1,Algeria,TRUE
17,17.13.1,Bahrain,TRUE
17,17.13.1,Comoros,TRUE
17,17.13.1,Djibouti,TRUE
17,17.13.1,Egypt,TRUE
17,17.13.1,Iraq,TRUE
17,17.13.1,Jordan,TRUE
17,17.13.1,Kuwait,TRUE
17,17.13.1,Lebanon,TRUE
17,17.13.1,Libya,TRUE
17,17.13.1,Mauritania,TRUE
17,17.13.1,Morocco,TRUE
17,17.13.1,Oman,TRUE
17,17.13.1,Palestine,TRUE
17,17.13.1,Qatar,TRUE
17,17.13.1,Saudi Arabia,TRUE
17,17.13.1,Somalia,TRUE
17,17.13.1,Sudan,TRUE
17,17.13.1,Syria,TRUE
17,17.13.1,Tunisia,TRUE
17,17.13.1,United Arab Emirates,TRUE
17,17.13.1,Yemen,TRUE
17,17.14.1,Algeria,FALSE
17,17.14.1,Bahrain,FALSE
17,17.14.1,Comoros,FALSE
17,17.14.1,Djibouti,FALSE
17,17.14.1,Egypt,FALSE
17,17.14.1,Iraq,FALSE
17,17.14.1,Jordan,FALSE
17,17.14.1,Kuwait,FALSE
17,17.14.1,Lebanon,FALSE
17,17.14.1,Libya,FALSE
17,17.14.1,Mauritania,FALSE
17,17.14.1,Morocco,FALSE
17,17.14.1,Oman,FALSE
17,17.14.1,Palestine,FALSE
17,17.14.1,Qatar,FALSE
17,17.14.1,Saudi Arabia,FALSE
17,17.14.1,Somalia,FALSE
17,17.14.1,Sudan,FALSE
17,17.14.1,Syria,FALSE
17,17.14.1,Tunisia,FALSE
17,17.14.1,United Arab Emirates,FALSE
17,17.14.1,Yemen,FALSE
17,17.15.1,Algeria,FALSE
17,17.15.1,Bahrain,FALSE
17,17.15.1,Comoros,TRUE
17,17.15.1,Djibouti,FALSE
17,17.15.1,Egypt,TRUE
17,17.15.1,Iraq,FALSE
17,17.15.1,Jordan,TRUE
17,17.15.1,Kuwait,FALSE
17,17.15.1,Lebanon,FALSE
17,17.15.1,Libya,FALSE
17,17.15.1,Mauritania,TRUE
17,17.15.1,Morocco,FALSE
17,17.15.1,Oman,FALSE
17,17.15.1,Palestine,FALSE
17,17.15.1,Qatar,FALSE
17,17.15.1,Saudi Arabia,FALSE
17,17.15.1,Somalia,TRUE
17,17.15.1,Sudan,TRUE
17,17.15.1,Syria,FALSE
17,17.15.1,Tunisia,FALSE
17,17.15.1,United Arab Emirates,FALSE
17,17.15.1,Yemen,TRUE
17,17.16.1,Algeria,FALSE
17,17.16.1,Bahrain,FALSE
17,17.16.1,Comoros,TRUE
17,17.16.1,Djibouti,FALSE
17,17.16.1,Egypt,TRUE
17,17.16.1,Iraq,FALSE
17,17.16.1,Jordan,FALSE
17,17.16.1,Kuwait,TRUE
17,17.16.1,Lebanon,FALSE
17,17.16.1,Libya,FALSE
17,17.16.1,Mauritania,FALSE
17,17.16.1,Morocco,FALSE
17,17.16.1,Oman,FALSE
17,17.16.1,Palestine,FALSE
17,17.16.1,Qatar,FALSE
17,17.16.1,Saudi Arabia,FALSE
17,17.16.1,Somalia,FALSE
17,17.16.1,Sudan,TRUE
17,17.16.1,Syria,FALSE
17,17.16.1,Tunisia,FALSE
17,17.16.1,United Arab Emirates,TRUE
17,17.16.1,Yemen,TRUE
17,17.17.1,Algeria,TRUE
17,17.17.1,Bahrain,FALSE
17,17.17.1,Comoros,TRUE
17,17.17.1,Djibouti,TRUE
17,17.17.1,Egypt,TRUE
17,17.17.1,Iraq,TRUE
17,17.17.1,Jordan,TRUE
17,17.17.1,Kuwait,FALSE
17,17.17.1,Lebanon,TRUE
17,17.17.1,Libya,FALSE
17,17.17.1,Mauritania,FALSE
17,17.17.1,Morocco,TRUE
17,17.17.1,Oman,FALSE
17,17.17.1,Palestine,TRUE
17,17.17.1,Qatar,FALSE
17,17.17.1,Saudi Arabia,FALSE
17,17.17.1,Somalia,TRUE
17,17.17.1,Sudan,TRUE
17,17.17.1,Syria,TRUE
17,17.17.1,Tunisia,TRUE
17,17.17.1,United Arab Emirates,FALSE
17,17.17.1,Yemen,TRUE
17,17.18.1,Algeria,TRUE
17,17.18.1,Bahrain,FALSE
17,17.18.1,Comoros,TRUE
17,17.18.1,Djibouti,TRUE
17,17.18.1,Egypt,TRUE
17,17.18.1,Iraq,TRUE
17,17.18.1,Jordan,TRUE
17,17.18.1,Kuwait,FALSE
17,17.18.1,Lebanon,TRUE
17,17.18.1,Libya,TRUE
17,17.18.1,Mauritania,TRUE
17,17.18.1,Morocco,TRUE
17,17.18.1,Oman,FALSE
17,17.18.1,Palestine,TRUE
17,17.18.1,Qatar,FALSE
17,17.18.1,Saudi Arabia,FALSE
17,17.18.1,Somalia,TRUE
17,17.18.1,Sudan,TRUE
17,17.18.1,Syria,TRUE
17,17.18.1,Tunisia,TRUE
17,17.18.1,United Arab Emirates,FALSE
17,17.18.1,Yemen,TRUE
17,17.18.2,Algeria,TRUE
17,17.18.2,Bahrain,FALSE
17,17.18.2,Comoros,TRUE
17,17.18.2,Djibouti,TRUE
17,17.18.2,Egypt,TRUE
17,17.18.2,Iraq,TRUE
17,17.18.2,Jordan,TRUE
17,17.18.2,Kuwait,TRUE
17,17.18.2,Lebanon,FALSE
17,17.18.2,Libya,TRUE
17,17.18.2,Mauritania,TRUE
17,17.18.2,Morocco,TRUE
17,17.18.2,Oman,TRUE
17,17.18.2,Palestine,TRUE
17,17.18.2,Qatar,TRUE
17,17.18.2,Saudi Arabia,TRUE
17,17.18.2,Somalia,FALSE
17,17.18.2,Sudan,TRUE
17,17.18.2,Syria,FALSE
17,17.18.2,Tunisia,TRUE
17,17.18.2,United Arab Emirates,TRUE
17,17.18.2,Yemen,FALSE
17,17.18.3,Algeria,TRUE
17,17.18.3,Bahrain,FALSE
17,17.18.3,Comoros,TRUE
17,17.18.3,Djibouti,TRUE
17,17.18.3,Egypt,TRUE
17,17.18.3,Iraq,TRUE
17,17.18.3,Jordan,TRUE
17,17.18.3,Kuwait,TRUE
17,17.18.3,Lebanon,FALSE
17,17.18.3,Libya,TRUE
17,17.18.3,Mauritania,TRUE
17,17.18.3,Morocco,TRUE
17,17.18.3,Oman,TRUE
17,17.18.3,Palestine,TRUE
17,17.18.3,Qatar,TRUE
17,17.18.3,Saudi Arabia,TRUE
17,17.18.3,Somalia,FALSE
17,17.18.3,Sudan,TRUE
17,17.18.3,Syria,TRUE
17,17.18.3,Tunisia,TRUE
17,17.18.3,United Arab Emirates,TRUE
17,17.18.3,Yemen,TRUE
17,17.19.1,Algeria,TRUE
17,17.19.1,Bahrain,TRUE
17,17.19.1,Comoros,TRUE
17,17.19.1,Djibouti,TRUE
17,17.19.1,Egypt,TRUE
17,17.19.1,Iraq,TRUE
17,17.19.1,Jordan,TRUE
17,17.19.1,Kuwait,TRUE
17,17.19.1,Lebanon,TRUE
17,17.19.1,Libya,TRUE
17,17.19.1,Mauritania,TRUE
17,17.19.1,Morocco,TRUE
17,17.19.1,Oman,FALSE
17,17.19.1,Palestine,TRUE
17,17.19.1,Qatar,TRUE
17,17.19.1,Saudi Arabia,FALSE
17,17.19.1,Somalia,TRUE
17,17.19.1,Sudan,TRUE
17,17.19.1,Syria,TRUE
17,17.19.1,Tunisia,TRUE
17,17.19.1,United Arab Emirates,TRUE
17,17.19.1,Yemen,TRUE
17,17.19.2,Algeria,TRUE
17,17.19.2,Bahrain,TRUE
17,17.19.2,Comoros,FALSE
17,17.19.2,Djibouti,TRUE
17,17.19.2,Egypt,TRUE
17,17.19.2,Iraq,TRUE
17,17.19.2,Jordan,TRUE
17,17.19.2,Kuwait,TRUE
17,17.19.2,Lebanon,TRUE
17,17.19.2,Libya,FALSE
17,17.19.2,Mauritania,FALSE
17,17.19.2,Morocco,TRUE
17,17.19.2,Oman,TRUE
17,17.19.2,Palestine,TRUE
17,17.19.2,Qatar,TRUE
17,17.19.2,Saudi Arabia,TRUE
17,17.19.2,Somalia,FALSE
17,17.19.2,Sudan,FALSE
17,17.19.2,Syria,TRUE
17,17.19.2,Tunisia,TRUE
17,17.19.2,United Arab Emirates,TRUE
17,17.19.2,Yemen,TRUE
17,17.2.1,Algeria,TRUE
17,17.2.1,Bahrain,TRUE
17,17.2.1,Comoros,TRUE
17,17.2.1,Djibouti,TRUE
17,17.2.1,Egypt,TRUE
17,17.2.1,Iraq,TRUE
17,17.2.1,Jordan,TRUE
17,17.2.1,Kuwait,TRUE
17,17.2.1,Lebanon,TRUE
17,17.2.1,Libya,TRUE
17,17.2.1,Mauritania,TRUE
17,17.2.1,Morocco,TRUE
17,17.2.1,Oman,TRUE
17,17.2.1,Palestine,TRUE
17,17.2.1,Qatar,TRUE
17,17.2.1,Saudi Arabia,TRUE
17,17.2.1,Somalia,TRUE
17,17.2.1,Sudan,TRUE
17,17.2.1,Syria,TRUE
17,17.2.1,Tunisia,TRUE
17,17.2.1,United Arab Emirates,TRUE
17,17.2.1,Yemen,TRUE
17,17.3.1,Algeria,TRUE
17,17.3.1,Bahrain,TRUE
17,17.3.1,Comoros,TRUE
17,17.3.1,Djibouti,TRUE
17,17.3.1,Egypt,TRUE
17,17.3.1,Iraq,TRUE
17,17.3.1,Jordan,TRUE
17,17.3.1,Kuwait,TRUE
17,17.3.1,Lebanon,TRUE
17,17.3.1,Libya,TRUE
17,17.3.1,Mauritania,TRUE
17,17.3.1,Morocco,TRUE
17,17.3.1,Oman,TRUE
17,17.3.1,Palestine,TRUE
17,17.3.1,Qatar,TRUE
17,17.3.1,Saudi Arabia,TRUE
17,17.3.1,Somalia,TRUE
17,17.3.1,Sudan,TRUE
17,17.3.1,Syria,TRUE
17,17.3.1,Tunisia,TRUE
17,17.3.1,United Arab Emirates,TRUE
17,17.3.1,Yemen,TRUE
17,17.3.2,Algeria,TRUE
17,17.3.2,Bahrain,FALSE
17,17.3.2,Comoros,TRUE
17,17.3.2,Djibouti,TRUE
17,17.3.2,Egypt,TRUE
17,17.3.2,Iraq,TRUE
17,17.3.2,Jordan,TRUE
17,17.3.2,Kuwait,TRUE
17,17.3.2,Lebanon,TRUE
17,17.3.2,Libya,TRUE
17,17.3.2,Mauritania,TRUE
17,17.3.2,Morocco,TRUE
17,17.3.2,Oman,TRUE
17,17.3.2,Palestine,TRUE
17,17.3.2,Qatar,TRUE
17,17.3.2,Saudi Arabia,TRUE
17,17.3.2,Somalia,FALSE
17,17.3.2,Sudan,TRUE
17,17.3.2,Syria,TRUE
17,17.3.2,Tunisia,TRUE
17,17.3.2,United Arab Emirates,FALSE
17,17.3.2,Yemen,TRUE
17,17.4.1,Algeria,TRUE
17,17.4.1,Bahrain,FALSE
17,17.4.1,Comoros,TRUE
17,17.4.1,Djibouti,TRUE
17,17.4.1,Egypt,TRUE
17,17.4.1,Iraq,FALSE
17,17.4.1,Jordan,TRUE
17,17.4.1,Kuwait,FALSE
17,17.4.1,Lebanon,TRUE
17,17.4.1,Libya,FALSE
17,17.4.1,Mauritania,TRUE
17,17.4.1,Morocco,TRUE
17,17.4.1,Oman,FALSE
17,17.4.1,Palestine,FALSE
17,17.4.1,Qatar,FALSE
17,17.4.1,Saudi Arabia,FALSE
17,17.4.1,Somalia,FALSE
17,17.4.1,Sudan,TRUE
17,17.4.1,Syria,TRUE
17,17.4.1,Tunisia,TRUE
17,17.4.1,United Arab Emirates,FALSE
17,17.4.1,Yemen,TRUE
17,17.5.1,Algeria,FALSE
17,17.5.1,Bahrain,FALSE
17,17.5.1,Comoros,FALSE
17,17.5.1,Djibouti,FALSE
17,17.5.1,Egypt,FALSE
